title,link,description,bloggername,bloggerlink,postdate
비대면 대출 가능한 곳과 신청 절차 총정리,https://think-tank.tistory.com/917,또한 빅테크 및 핀테크 기업들의 적극적인 시장 진출로 인해 플랫폼 경쟁이 심화되었으며 정부의 가계 부채 관리 강화 정책으로 인해 대출 규제가 강화되는 추세입니다 향후 1 2년 동안 비대면 대출 시장은 AI ,think-tank.tistory.com,https://think-tank.tistory.com/,20251013
브랜드 만들기 프로젝트 아카이빙 1 ,https://blog.naver.com/nayeon0112/224039046241,어케 될지 모르는게 이전에 같이 사람들이랑 핀테크 창업했을땐 텀블벅 펀딩까진 못갔는데 그때 느낀건 남이 다 짜둔 틀 따라가는 건 내 스타일이 아니였음 그리고 너무 본인만의 방식 철학 을 ,먹는 낙으로 산다,blog.naver.com/nayeon0112,20251013
현금의 시대는 끝났을까 디지털 자산이 바꾸는 글로벌 결제의 ,https://blog.naver.com/ssunteddy/224039034133, 글로벌 결제 시스템 왜 바뀌고 있을까 요즘 결제 방식이 눈에 띄게 달라지고 있어요 예전엔 해외 송금이나 결제하면 며칠씩 걸리고 수수료도 꽤 들었죠 그런데 이제는 블록체인 기반의 디지털 자산이 이런 ,행복한 루루맘의 하루,blog.naver.com/ssunteddy,20251013
핀테크 공룡 소파이 드디어 흑자 시대 개막 SOFI 주가 날개를 ,https://blog.naver.com/happyjusik/224039032958,핀테크 공룡 소파이 드디어 흑자 시대 개막 SOFI 주가 날개를 달까 아니면 잠시 쉴까 소파이 테크놀로지스 대출 투자 결제를 아우르는 원스톱 핀테크 혁신 사상 첫 GAAP 순이익 달성과 역대급 매출 성장의 ,happyjusik님의 블로그,blog.naver.com/happyjusik,20251013
창업자금 증여 과세 특례 부동산 유흥업은 제외 적용 배제 ,https://blog.naver.com/solstorm/224039012479,주의 핀테크 스타트업 이라 하더라도 대출중개 보험대리업 등 금융중개 기능이 포함되면 감면대상에서 제외될 수 있습니다 전문직 서비스업 gt 고도의 자격 면허를 필요로 하는 개인전문업종은 ,쏠라씨 경제뉴스 이해하기,blog.naver.com/solstorm,20251013
디지털배움터 부산 기장군청 10월 수업,https://blog.naver.com/nosstar/224039011547,29 수 잠자고 있는 숨은 돈 찾기 핀테크 앱을 활용하여 숨은 돈 찾기 10 17 금 모바일 신분증 모바일 신분증 이해 및 활용하기 10 30 목 SNS 스타 인스타그램 인스타그램을 통한 마케팅 콘텐츠 제작 10 20 ,NOSSTAR,blog.naver.com/nosstar,20251013
챗GPT가 고른 제2의 팔란티어 후보 TOP 3 안보면 후회해요 ,https://blog.naver.com/always_stock/224038999783,데이터 기반 핀테크 혁신 소파이 테크놀로지 SOFI 소파이요 요즘 미국 젊은 세대한테 완전 인기 많대요 대출이랑 예금은 물론이고 보험 투자까지 이거 하나면 다 된다는 디지털 금융 플랫폼인데요 특히 ,오늘의 한눈경제,blog.naver.com/always_stock,20251013
대한민국 대표 인터넷 플랫폼 네이버 두나무와 합병의 의미와 ,https://blog.naver.com/hakt123/224038100529,전자상거래 핀테크 디지털 광고 등 다양한 분야에서 사업을 운영하고 있습니다 네이버 주식은 두나무의 블록체인 기술과 업비트 거래소 등 자산 운용 능력을 활용해 네이버는 핀테크 및 디지털 자산 ,머니노트K,blog.naver.com/hakt123,20251013
비자 스테이블코인 결제 혁명의 서막인가 거인의 생존 전략인가 ,https://blog.naver.com/in2man/224038838390,사실 스테이블코인을 이용한 결제 시스템은 이미 여러 핀테크 기업들이 시도하던 영역입니다 만약 비자가 이 흐름을 외면했다면 언젠가 자신들의 결제 네트워크를 우회하는 새로운 금융 시스템에 의해 ,블랙스완,blog.naver.com/in2man,20251013
TIGER 차이나항셍테크레버리지 합성 H ETF 항셍테크에 ,https://blog.naver.com/information_link/224037734932,주요 특징 및 투자 포인트 항셍테크지수 Hang Seng TECH Index 일간 수익률 2배 X2 추종 홍콩 메인보드에 상장된 혁신 테크기업 30개 선별 빅테크 인터넷 클라우드 핀테크 이커머스 전기차 등 신성장 ,정보 잡화점,blog.naver.com/information_link,20251013
퍼플트레이딩 사기 사칭 해외선물 리딩방의 위험성,https://blog.naver.com/ickkoju2/224038723463,위험성 팀미션사기 주식사기 코인사기 스캠사기 사칭사기 공모주사기 투자사기 투자사기대응법 투자사기법적대응 사기피해회복 사기피해대응 사기피해전문변호사 핀테크전문 사기피해전문 ,데이법률사무소,blog.naver.com/ickkoju2,20251012
IBO 사기 투자 수법과 대응 방법 총정리 사칭 ,https://blog.naver.com/sleigh47200/224038739424, 사칭 팀미션사기 주식사기 코인사기 스캠사기 사칭사기 공모주사기 투자사기 투자사기대응법 투자사기법적대응 사기피해회복 사기피해대응 사기피해전문변호사 핀테크전문 사기피해전문 ,데이 강민성 변호사,blog.naver.com/sleigh47200,20251012
에이토 홀딩스 orbs 주식 주주구성 bmnr,https://blog.naver.com/wlee7000/224038963187,이 회사의 자회사인 Forever 8 Fund LLC 포에버 8 는 이커머스 핀테크 기업으로 이커머스 기업을 위한 자금 조달 솔루션을 제공한다 월드코인 모은다고 해서 해서 유명해진 에이토 홀딩스 orbs ,오늘을 여행하며 / 투자수첩,blog.naver.com/wlee7000,20251012
SPECIAL REPORT 중동 진출하는 한국 블록체인 기업 30개사,https://blog.naver.com/preeom/224038948280,ESG 핀테크 헬스케어 AI 머신러닝 스타트업생태계 벤처투자 액셀러레이터 인큐베이터 스케일업 글로벌진출 해외진출 StartupNews Blockchain DesignTech DeepTech BioHealth VentureCapital Innovation TechNews ,세월부대인(歲月不待人),blog.naver.com/preeom,20251012
네이버 주가 급등의 진짜 이유 두나무와의 결합설 사실일까 ,https://blog.naver.com/fayfomo/224038946515,결합한 핀테크 기업으로 성장했습니다 즉 두나무 코인 금융 기술의 교차점 이라고 할 수 때 움직이죠 네이버주가 두나무 업비트 가상자산 핀테크 네이버파이낸셜 디지털자산 주식시장,FayFOMO,blog.naver.com/fayfomo,20251012
10월 13일 토스 행운퀴즈 정답,https://blog.naver.com/luckyquiz119/224038715161,이런 시장 속에서 토스는 국내용 금융앱 이라기보다 이미 한국형 글로벌 핀테크 브랜드로 자리 잡았어요 이런 배경 때문에 퀴즈 콘텐츠도 점차 해외 결제 글로벌 환전 국제 투자 같은 개념을 주제로 ,행복한하루,blog.naver.com/luckyquiz119,20251012
APLUS 사기 해외선물 대여업체 피해 유형과 예방법 사칭 ,https://blog.naver.com/sleigh47200/224038739286, 사칭 팀미션사기 주식사기 코인사기 스캠사기 사칭사기 공모주사기 투자사기 투자사기대응법 투자사기법적대응 사기피해회복 사기피해대응 사기피해전문변호사 핀테크전문 사기피해전문 ,데이 강민성 변호사,blog.naver.com/sleigh47200,20251012
서울의 일자리 성장 거점 예측 2040 도시기본계획 심층 분석 ,https://blog.naver.com/bluechipstamps/224038004214,대상 산업 국제 금융 핀테크 고부가가치 비즈니스 서비스 MICE 역사 문화 관광이 핵심 산업으로 설정되었다 주요 프로젝트 및 정책 여의도 용산 글로벌 혁신 코어 조성 여의도를 국제 디지털 금융 ,투자일기,blog.naver.com/bluechipstamps,20251012
암호화폐 핀테크 혁신 기업에 투자하는 ARKF 알아보기,https://blog.naver.com/quiettchoi/224038929407,AI 핀테크 등 첨단 기술과의 융합 가속화 블록체인 기술이 단독으로 존재하는 것이 아니라 ARKF는 핀테크 혁신 기업에 투자합니다 핀테크 혁신 기업은 금융 Finance 과 기술 Technology 을 ,최사원의 ETF 일기,blog.naver.com/quiettchoi,20251012
더블루에셋 사기 텔레그램 리딩방 팀미션 피해 예방과 대처법 ,https://blog.naver.com/ntinomy28824/224038763804, 사칭 팀미션사기 주식사기 코인사기 스캠사기 사칭사기 공모주사기 투자사기 투자사기대응법 투자사기법적대응 사기피해회복 사기피해대응 사기피해전문변호사 핀테크전문 사기피해전문 ,데이 강민성 변호사,blog.naver.com/ntinomy28824,20251012
제2서울핀테크랩 서울 핀테크 위크 2025 데모데이 성공적 ,https://blog.naver.com/jds6565998/224038923738,,jds6565998님의 블로그,blog.naver.com/jds6565998,20251012
월마트 Walmart 세계 유통의 황제 AI와 물류로 두 ,https://blog.naver.com/pinachigong-yeonsu/224038923062, 헬스케어 amp 핀테크 진출 월마트 헬스 Walmart Health 저가 진료 약국 서비스 확대 핀테크 자회사 One 송금 대출 급여이체 통합 플랫폼 리테일 헬스 금융 3각형 모델 완성 중입니다 5 ,인생 재테크 on off,blog.naver.com/pinachigong-yeonsu,20251012
노란봉투법 덕에 20 수익 AIM 제닉스 조기회수,https://blog.naver.com/dealsite/224038921946,주요 트랙레코드로는 국내 2위 밀키트 업체 마이셰프 베트남 핀테크 기업 윌비솔루션 등이 있으며 투자 건 대부분의 회수 주기가 2년 안팎으로 짧다는 점이 강점입니다 ,딜사이트,blog.naver.com/dealsite,20251012
베트남 은행 AI로 서비스 전면 개편,https://blog.naver.com/goodserver/224038916881,은행 핀테크 연구기관 규제 당국 협력 강화 안전한 경험 데이터 공유 몇가지 연구 결과에 은행 핀테크 기업 연구기관 감독기관 간 협력 강화 안전하고 효율적인 AI 솔루션 공동 개발 등의 ,Tech Valley,blog.naver.com/goodserver,20251012
터틀트레이딩 사기 사칭 유튜브투자 유혹형 실체 분석,https://blog.naver.com/ickkoju2/224038719249,분석 팀미션사기 주식사기 코인사기 스캠사기 사칭사기 공모주사기 투자사기 투자사기대응법 투자사기법적대응 사기피해회복 사기피해대응 사기피해전문변호사 핀테크전문 사기피해전문 ,데이법률사무소,blog.naver.com/ickkoju2,20251012
대학원 학자금대출 신청방법과 상환유예제도 알아보기,https://ilovefamily.tistory.com/533,향후 1 2년 동안 학자금 대출 시장은 정부 정책 변화 경기 침체 가능성 그리고 핀테크 기술의 동시에 핀테크 기업들은 인공지능 기반의 맞춤형 대출 상품 및 재정 관리 서비스를 개발하여 학생들의 합리적인 ,"과거,현재,미래, 그리고 나.",https://ilovefamily.tistory.com/,20251012
Flyer Defense 와 AUSA 2025 feat NUBURU의 간접 참석 ,https://blog.naver.com/bskim76389/224038911886,오너도 금융전문가 핀테크 전문가이기도 하다 그런 사람이 모든걸 걸고 진행중일 수도 있고 아닐 수도 있지만 핵심은 계속 진행이 잘되고 있다라는 것이다 근데 이런 걸 갖고 무한 긍정이네 그렇게 ,평생 주식 반반 치킨게임,blog.naver.com/bskim76389,20251012
수협은행 기업인터넷뱅킹 바로가기와 이용 방법,https://ilovefamily.tistory.com/530,또한 핀테크 기업과의 협력을 통해 새로운 비즈니스 모델을 창출하려는 시도가 더욱 활발해질 향후 전망은 인공지능 블록체인 그리고 핀테크 기술과의 융합을 통해 더욱 스마트하고 안전한 금융 서비스 ,"과거,현재,미래, 그리고 나.",https://ilovefamily.tistory.com/,20251012
근로자 안심대출 신청 절차와 필요한 서류 한눈에 보기,https://ilovefamily.tistory.com/552,주요 은행들은 리스크 관리를 강화하며 대출 심사를 더욱 엄격하게 진행했고 핀테크 기업들은 새로운 향후 전망은 금리 인상 기조 완화 정부 정책 변화 핀테크 기술 발전 등 다양한 요인에 따라 달라질 수 ,"과거,현재,미래, 그리고 나.",https://ilovefamily.tistory.com/,20251012
토스뱅크 사장님 대출 금리 한도 사업자 자격 총정리,https://ilovefamily.tistory.com/548,AI 기반 신용 평가 모델 도입 핀테크 기업과의 협력 강화 ESG 경영 확산 등이 주요 전략으로 꼽힙니다 소비자는 금리 변동에 민감하게 반응하며 정책 자금 활용과 핀테크 플랫폼 비교 분석을 통해 유리한 대출 ,"과거,현재,미래, 그리고 나.",https://ilovefamily.tistory.com/,20251012
한국 금융권 블록체인과 스테이블코인에 늦으면 도태된다 ,https://blog.naver.com/lulutotodudu/224038909207,은행 핀테크 중심의 파일럿 단계 생태계 전반 확장 필요 소비자 수용성 금융소비자 신뢰는 높지만 혁신 수용도는 낮음 UX 혁신 및 인식 개선 병행 필요 특히 네이버파이낸셜 두나무 제휴 논의처럼 IT 핀테크 ,금융맨의 경제노트,blog.naver.com/lulutotodudu,20251012
하나은행 외국인 대출 조건 신용도별 금리 차이 정리,https://ilovefamily.tistory.com/558,동시에 핀테크 기업의 등장으로 온라인 대출 플랫폼이 활성화되면서 외국인들이 더욱 편리하게 대출 향후에는 핀테크 기술을 활용한 맞춤형 대출 상품 개발 인공지능 기반의 신용 평가 시스템 도입 그리고 ,"과거,현재,미래, 그리고 나.",https://ilovefamily.tistory.com/,20251012
후순위담보대출 금리비교와 주의할 점 정리,https://ilovefamily.tistory.com/559,핀테크 기업들의 시장 진입이 활발해지면서 온라인 플랫폼을 통한 금리 비교 및 맞춤형 상품 추천 서비스가 더욱 확대될 것으로 보입니다 주요 금융기관들은 리스크 관리 강화에 집중하며 담보 가치 평가 ,"과거,현재,미래, 그리고 나.",https://ilovefamily.tistory.com/,20251012
특집라이브 예약된 블랙먼데이 환불받는 방법 시청자 ,https://blog.naver.com/hitakuchi/224038909118, 인터넷 플랫폼 네이버 035420 검색 커머스 정상화 기대 콘텐츠 핀테크 투자 부담과 경쟁 심화 2차전지 에코프로 086520 양극재 경쟁력 유지하나 전방 수요 둔화와 변동성 확대 유의 ,영덕제일약국,blog.naver.com/hitakuchi,20251012
open 가십 Mike Alfred가 오픈도어에 관심 트위터 ,https://blog.naver.com/distrisucker/224038900059, Digital Assets Data 2018년에 디지털 자산 생태계를 위한 소프트웨어 및 데이터 피드를 개발하는 핀테크 회사인 Digital Assets Data를 공동 설립하고 CEO를 역임했습니다 이 회사는 2020에 NYDIG New York ,Psyche in flow,blog.naver.com/distrisucker,20251012
25년 10월 첫째주 주간 국내업종 주간순위 정리,https://blog.naver.com/minist81/224038894094,크립토 민감주 결제 크립토 급락 시 결제 벤처 핀테크 변동성 확대 위험관리 우선 한 줄 결론 이번 주는 AI 인프라 반도체 장비 중소형 수혜 가 주가를 이끌었고 운송 유틸 ,미니스탁,blog.naver.com/minist81,20251012
1012 보유종목 매도 시나리오,https://blog.naver.com/sumijin99/224038892237,둔화 핀테크 섹터 약세 9 800원 이탈 시 전량 매도 강한 거래대금 유입 시만 재매수 구분 종목명 매도 시점 전략 부분익절 또는 보유 유지 혜인 쿠콘 디케이락 티에프이 브이엠 육일씨엔에스 ,AI랑 발버둥 투자노트,blog.naver.com/sumijin99,20251012
연고점 대비 37 급락한 카카오뱅크 정책 리스크 전환 ,https://blog.naver.com/newlifekr2001/224038889859,태그 카카오뱅크 가계대출규제 플랫폼은행 대주주리스크 카카오재판 개인사업자대출 디지털금융 핀테크전환 주식시장분석 은행주전망 2025증시 투자인사이트 카카오주가 대체성장동력 핀테크혁신,인사이트(Insight),blog.naver.com/newlifekr2001,20251012
스테이블코인 투자 완벽 가이드 달러 원화 연동 2025년 전망 ,https://blog.naver.com/money-honey/224038883183,시연 핀테크 기업들 카카오페이 네이버 LG CNS 등 관심 표명 은행권 주요 시중은행 컨소시엄 구성 검토 중 기술 개발 Kaia 네트워크 기반 DTM 디지털 ATM 시범 운영 명동 홍대 남대문 등 관광지 ,머니꿀통,blog.naver.com/money-honey,20251012
사이버보안관련주 안랩 아톤 라온시큐어 드림시큐리티 주가 분석,https://blog.naver.com/fashiongreen/224038882628,아톤 핀테크 보안 및 인증 쪽 강자 기업으로 특히 금융 모바일 인증 간편 인증 서비스가 주력이고 은행 핀테크 업체들과의 보안 연계 사업 비중이 큽니다 금융 거래 보안이 중요해진 지금 핵심 영역에 ,돈 되는 경제만 쉽고 빠르게,blog.naver.com/fashiongreen,20251012
혁신 플랫폼,https://blog.naver.com/pohang_land_story/224038881018,금융과 IT기술을 결합한 핀테크 fintech 산업도 지금 당장은 18 35세 청년층이 주요 고객인 시장이지만 사용자 인터페이스가 더욱 단순해지고 직관적으로 진화하면 노년층에게 더욱 유용한 기술이 될 수 ,포항 아파트 이야기,blog.naver.com/pohang_land_story,20251012
스테이블코인이 흔드는 달러 기축체제 각국 통화주권의 ,https://blog.naver.com/qwanjk/224038877864,한국은행은 은행 중심의 점진적 도입을 주장하는 반면 핀테크 업계는 민간 기업도 참여할 수 있어야 2025년 7월 핀테크 기업 코나아이는 KONAKRW 라는 원화 스테이블코인 상표를 출원하고 시연을 진행했어요 ,티끌뱅크,blog.naver.com/qwanjk,20251012
NHN KCP 네이버 두나무 빅딜 수혜와 함께 핀테크 판도를 ,https://blog.naver.com/phkw7272/224038866061,83 중견 핀테크 기업 기업 개요 1994년 설립된 국내 선두 전자결제대행 PG 및 부가통신망 VAN 산업 전망 핀테크 결제 스테이블코인 제도화 한국은행 총재의 스테이블코인 은행권 발행 언급 등 ,파워레드 - 저점기준봉 매매,blog.naver.com/phkw7272,20251012
VSinvest 사기 해외선물 리딩 피해 예방과 대응법 사칭 ,https://blog.naver.com/ntinomy28824/224038763645, 사칭 팀미션사기 주식사기 코인사기 스캠사기 사칭사기 공모주사기 투자사기 투자사기대응법 투자사기법적대응 사기피해회복 사기피해대응 사기피해전문변호사 핀테크전문 사기피해전문 ,데이 강민성 변호사,blog.naver.com/ntinomy28824,20251012
서클인터넷그룹 USDC 기업 소개 및 주요 사업 분야 주식 주가 ,https://blog.naver.com/nextdoorich/224038856826,서클인터넷그룹 기업 개요 서클인터넷그룹은 2013년 미국 보스턴에서 제러미 알레어 Jeremy Allaire 와 션 네빌 Sean Neville 이 공동 창업한 핀테크 블록체인 기술 기업입니다 본사는 현재 뉴욕에 위치해 ,이백억부부,blog.naver.com/nextdoorich,20251012
잔느 사기 ZANE 사칭 쇼핑몰 팀미션 절대 믿으시면 안됩니다,https://blog.naver.com/ickkoju2/224038715147,안됩니다 팀미션사기 주식사기 코인사기 스캠사기 사칭사기 공모주사기 투자사기 투자사기대응법 투자사기법적대응 사기피해회복 사기피해대응 사기피해전문변호사 핀테크전문 사기피해전문 ,데이법률사무소,blog.naver.com/ickkoju2,20251012
피규어 테크놀로지 Figure Technologies FIGR 분석,https://blog.naver.com/investpedia/224038844798,피규어는 이러한 비전을 현실화하기 위해 170개 이상의 은행 신용 조합 핀테크 기업 등 B2B 이는 다른 핀테크 경쟁사들이 단순히 사용자 인터페이스 UI 를 개선하는 데 그치는 것과 달리 금융 ,Investpedia,blog.naver.com/investpedia,20251012
팀 쿡 애플 CEO 사임설 ,https://blog.naver.com/pharmd0808/224038838292,등 핀테크 영역으로의 진출 사용자의 금융 생활까지 애플 플랫폼에 흡수 즉 잡스가 기술과 인간의 상호작용 을 혁신했다면 쿡은 기술과 삶의 연결 을 완성했다고 할 수 있다 후계 구도 ,미국의대치대약대입시 한미에듀,blog.naver.com/pharmd0808,20251012
 투자 책 추천 스테이블코인 머니리셋 ,https://blog.naver.com/nohappy0/224038732119,USDC는 핀테크 기업과 금융기관이 함께 만들어낸 스테이블코인이다 달러와 가격이 똑같기 때문에 해외 핀테크 플랫폼을 통해 비트코인과 미국 주식에도 적절히 나눠서 투자하고 있다 USDC로 투자하기 ,"상해에서, 중국세무와 투자 그리고 어리석게 살지 X",blog.naver.com/nohappy0,20251012
소파이 테크놀로지스 SoFi 핀테크가 은행을 대체할 수 ,https://blog.naver.com/jickjin2025/224038823351,은행과 핀테크의 중간지대에 있는 디지털 뱅크 하이브리드 모델 로 평가받고 있습니다 우리 SoFi와 유사하게 핀테크 은행 경로를 밟음 SOFI의 포지션 은행 전환 완료 은행 인가를 ,취업멘토 직진의 라이프 인사이트,blog.naver.com/jickjin2025,20251012
 삼전 하이닉스 폭등 10월 둘째 주 AI 로봇이 시장을 ,https://blog.naver.com/cjrnrdmlskan/224038819463,특히 네이버는 생성형 AI 하이퍼클로바X 고도화로 주가가 활기를 띠었고 카카오는 카카오페이 카카오뱅크를 묶은 핀테크 통합 전략 으로 시장의 시선을 끌었다 로봇주의 시대 이미 ,혀기쿠기,blog.naver.com/cjrnrdmlskan,20251012
MRI에셋 사기 해외선물 투자방 주의해야 할 이유 사칭 ,https://blog.naver.com/sleigh47200/224038739096, 사칭 팀미션사기 주식사기 코인사기 스캠사기 사칭사기 공모주사기 투자사기 투자사기대응법 투자사기법적대응 사기피해회복 사기피해대응 사기피해전문변호사 핀테크전문 사기피해전문 ,데이 강민성 변호사,blog.naver.com/sleigh47200,20251012
핀테크 뜻 성공사례 관련주 정리,https://blog.naver.com/blsss486/224038800349,핀테크 뜻 성공사례 관련주 정리 1 핀테크란 무엇인가 핀테크 FinTech 는 금융 Finance 과 기술 Technology 의 합성어입니다 즉 IT 기술을 활용해 금융서비스를 혁신적으로 개선하거나 새롭게 창출하는 ,민트향 블로그,blog.naver.com/blsss486,20251012
파가야 테크놀로지 PGY A S 2편,https://blog.naver.com/jaylee_investment/224038793695,매크로 앞에 장사 없듯이 핀테크 종목들은 큰 폭으로 빠졌다 https blog naver com jaylee investment 224038143936 파가야 테크놀로지 또한 예외는 아니었다 하락세가 진정되나 싶었지만 큰 폭으로 ,제이의 투자일지,blog.naver.com/jaylee_investment,20251012
소파이 테크놀로지 SoFi Technologies SOFI AI가 만든 ,https://blog.naver.com/theobstacleistheway/224038791467,회사소개 소파이는 2011년 스탠퍼드대 출신 창업자 그룹이 만든 핀테크 스타트업으로 초기에는 학생 특히 Galileo는 다른 핀테크 기업이 카드 발급 계좌 관리 송금 기능을 구현할 수 있도록 API를 제공하는 ,HENRY'S 자기계발 스쿨,blog.naver.com/theobstacleistheway,20251012
미국과 중국 경제 구조의 대전환,https://blog.naver.com/advany/224038791272,이미 중국 내에서는 거대 전자상거래와 핀테크 산업 및 기존 제조업에 걸쳐 디지털 경제로의 전환이 빠르게 이루어지고 있다 린이푸 전 세계은행 부총재와 같은 경제학자는 2030 2035년에는 GDP 기준으로 ,미래와 삶 그리고 성장,blog.naver.com/advany,20251012
토큰화 관련 주식 비교 FIGR COIN HOOD 핑거 Polymath ,https://blog.naver.com/investpedia/224038788888,토큰화 관련 주식 비교 전략적 투자 분석 Executive Summary 본 보고서는 자산 토큰화 Asset Tokenization 를 단순한 기술 혁신이 아닌 자본 시장 인프라의 근본적인 재편으로 규정하고 이에 대한 심층적인 ,Investpedia,blog.naver.com/investpedia,20251012
FV에셋 사기 불법 리딩방 피해 예방법과 대응 가이드 사칭 ,https://blog.naver.com/ntinomy28824/224038763342, 사칭 팀미션사기 주식사기 코인사기 스캠사기 사칭사기 공모주사기 투자사기 투자사기대응법 투자사기법적대응 사기피해회복 사기피해대응 사기피해전문변호사 핀테크전문 사기피해전문 ,데이 강민성 변호사,blog.naver.com/ntinomy28824,20251012
Ygzcw com 사기 사칭 코인투자 피해사례와 대응가이드,https://blog.naver.com/ickkoju2/224038711331,대응가이드 팀미션사기 주식사기 코인사기 스캠사기 사칭사기 공모주사기 투자사기 투자사기대응법 투자사기법적대응 사기피해회복 사기피해대응 사기피해전문변호사 핀테크전문 사기피해전문 ,데이법률사무소,blog.naver.com/ickkoju2,20251012
GraphRAG를 실무에 적용하기 위한 고려요소 평범하듯 ,https://oreo1226.tistory.com/121,예를 들어 핀테크 A가 고객B에게 C를 제공한다 의 경우 A B C는 노드 제공한다는 엣지가 됨 더 나아가 명시적 참조 언어적 애매모호함을 해결하는 것이 중요한데 정규 표현식 키워드 뿐만 아니라 ,"평범하듯, 흔하지 않게 — 평범하듯, 흔하지 않게",https://oreo1226.tistory.com/,20251012
10월 21일 김범수 유죄면 지분 매각 카카오 주가 진짜 ,https://blog.naver.com/motionin/224038752332,관련 법이 통과되면 핀테크 시장에서 한 발 더 나아갈 수 있는 기회가 열릴 수도 있죠 실적보다 중요한 건 판결 10월 말 11월 초에 카카오 3분기 실적이 발표됩니다 하지만 시장 분위기는 실적보다 10월 ,살림부부 Life,blog.naver.com/motionin,20251012
피터 틸과 페이팔 마피아 기술 중심으로의 권력 재편성,https://blog.naver.com/go_jio/224038751107,투자자 핀테크 금융 인프라 Ramp AI기반 기업 지출 관리 플랫폼 Erebor 스테이블코인 은행 Valar Ventures 펀드 설립해서 핀테크 쪽 따로 투자중 에너지 인프라 Helion 핵융합 발전 Crusoe Energy ,고지오의 싱글태스킹,blog.naver.com/go_jio,20251012
프라하 사기 투자 플랫폼 현명한 대처법과 피해 예방 가이드 ,https://blog.naver.com/ntinomy28824/224038747448, 사칭 팀미션사기 주식사기 코인사기 스캠사기 사칭사기 공모주사기 투자사기 투자사기대응법 투자사기법적대응 사기피해회복 사기피해대응 사기피해전문변호사 핀테크전문 사기피해전문 ,데이 강민성 변호사,blog.naver.com/ntinomy28824,20251012
스타저축은행 대출 간편 신청방법과 금리조건 확인,https://bluebeat.tistory.com/1169,핀테크 기업과의 경쟁 심화 디지털 전환 가속화 또한 주요 트렌드로 자리 잡을 것입니다 이에 따라 또한 핀테크 기업과의 협력을 통해 더욱 편리하고 혁신적인 대출 서비스를 제공할 것으로 기대됩니다 9 ,bluebeat,https://bluebeat.tistory.com/,20251012
메인 트레이더스 사기 투자 유형과 대처 방법 총정리 사칭 ,https://blog.naver.com/sleigh47200/224038738723, 사칭 팀미션사기 주식사기 코인사기 스캠사기 사칭사기 공모주사기 투자사기 투자사기대응법 투자사기법적대응 사기피해회복 사기피해대응 사기피해전문변호사 핀테크전문 사기피해전문 ,데이 강민성 변호사,blog.naver.com/sleigh47200,20251012
신용 점수 하락 없는 토스 비대면 신용회복 지원 대상 조회,https://blog.naver.com/hanalstn333/224038739092,핀테크 선두주자 토스 Toss 앱의 신용회복 대상자 조회 서비스는 이러한 고민을 해결하기 위해 탄생했습니다 사용자는 은행 방문 없이 단 몇 번의 터치만으로 자신의 신용에 아무런 불이익 없이 신용회복 지원 ,폴의 세상이야기,blog.naver.com/hanalstn333,20251012
2025년 10월 2주차 주간 포트폴리오 amp 이슈 정리,https://blog.naver.com/dropthedeadweight/224038730364,그 여파로 고밸류에이션 기술주 AI 핀테크 섹터 전반이 약세를 보였으며 위험자산 회피 UPST 6 51 HOOD 6 5 ABCL 6 27 핀테크 및 바이오 섹터 전반이 위험자산 회피 기조의 영향을 받으며 ,버릴건버려의 투자 블로그,blog.naver.com/dropthedeadweight,20251012
입주 전 큰돈 아끼는 할인 정보 모아봤어요,https://blog.naver.com/platform10358/224038725178,최신 앱 카드 프로모션 적립과 캐시백까지 챙기기 마지막으로 요즘엔 신용카드사나 핀테크 앱에서 입주 예정자라면 미리 카드사 앱 핀테크 플랫폼의 최신 공지사항을 꼭 확인해두세요 이사 준비 단순히 ,갤럭시맨,blog.naver.com/platform10358,20251012
카카오 25년 3분기 실적 발표일 및 예상실적,https://blog.naver.com/skyplus10/224038720343,카카오 기업 개요 카카오는 메신저 앱 카카오톡을 중심으로 광고 커머스 모빌리티 핀테크 카카오페이 콘텐츠 픽코마 엔터테인먼트 AI 사업 등을 아우르는 국내 대표 플랫폼 기업입니다 ,엔지니어의 재테크,blog.naver.com/skyplus10,20251012
해선라이브 사기 해외선물 유의 경고 사칭 ,https://blog.naver.com/sleigh47200/224038719672, 사칭 팀미션사기 주식사기 코인사기 스캠사기 사칭사기 공모주사기 투자사기 투자사기대응법 투자사기법적대응 사기피해회복 사기피해대응 사기피해전문변호사 핀테크전문 사기피해전문 ,데이 강민성 변호사,blog.naver.com/sleigh47200,20251012
 2025 10 12 일 오늘의 정책 시그널 요약,https://blog.naver.com/policyintel/224038717603,속에서도 핀테크 암호화폐 수혜 2025년 10월 7일 프레스턴 존스 주니어 판사는 핀테크 암호화폐 수혜 핵심 섹터 핀테크 암호화폐 바이오 헬스케어 주목 종목 ,policy Intel,blog.naver.com/policyintel,20251012
2025년 보험비교사이트 순위 놓치면 손해보는 3가지 핵심정보 ,https://blog.naver.com/just4ulife/224038524718,항목 보험다모아 토스 보험비교 운영 주체 금융감독원 손보협회 민간 핀테크 플랫폼 주요 기능 객관적 설계서 기반 비교 AI 추천 모바일 간편가입 추천 대상 보험 초보자 정확한 정보 중시 빠른 가입 원하는 ,저스터포유라이프,blog.naver.com/just4ulife,20251012
